MNET_SHORTNAME,NWSFIREZONE,ELEV_DEM,TIMEZONE,SGID,SHORTNAME,ELEVATION,STID,WIMS_ID,GACC,MNET_LONGNAME,STATUS,LONGITUDE,COUNTY,STATE,CWA,NWSZONE,ID,MNET_ID,NAME,COUNTRY,RESTRICTED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_speed.wind_speed_1.position,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_1.position,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.position,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_gust.wind_gust_1.position,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.volt.volt_1.position,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_direction.wind_direction_1.position,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.position,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.pressure.pressure_1.position,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.altimeter.altimeter_1.position,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.position,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.position,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.position,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.end
SDGE,SGX250,2185,America/Los_Angeles,SC08,SDGE,2210,ROCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.96861,San Diego,CA,SGX,CA050,71640,139,Rockwood,US,False,33.14219,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,,,,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2319.6,America/Los_Angeles,SC08,SDGE,2321,VICSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.75248,San Diego,CA,SGX,CA050,71641,139,Victoria,US,False,32.84564,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,,,,2018-08-03T22:03:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,2018-08-01T15:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1929.1,America/Los_Angeles,SC08,SDGE,1924,GURSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.95466,San Diego,CA,SGX,CA050,71782,139,Guejito Ranch,US,False,33.16673,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,,,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2637.8,America/Los_Angeles,SC08,SDGE,2630,VMTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.74240,San Diego,CA,SGX,CA050,71783,139,Viejas Mtn Trail,US,False,32.85393,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,,,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,2018-08-14T03:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1837.3,America/Los_Angeles,SC08,SDGE,1848,LHCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.95927,San Diego,CA,SGX,CA050,71796,139,Lower Hellhole Canyon,US,False,33.22037,2018-08-16T00:33:00Z,2022-04-28T21:30:00Z,,2018-08-16T00:33:00Z,2022-04-28T21:30:00Z,,2018-08-16T00:33:00Z,2022-04-28T21:30:00Z,,,,,2018-09-26T00:33:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2018-08-16T00:33:00Z,2022-04-28T21:30:00Z,,2018-08-16T00:33:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,695.5,America/Los_Angeles,SC08,SDGE,699,MCNSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.04018,San Diego,CA,SGX,CA050,71837,139,Marion Canyon,US,False,33.36878,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,,,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,2217.8,America/Los_Angeles,SC11,SDGE,2213,PMTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.92968,San Diego,CA,SGX,CA050,71838,139,Paradise Mountain,US,False,33.20319,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,,,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,2018-08-21T18:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1345.1,America/Los_Angeles,SC08,SDGE,1383,COHSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.15330,San Diego,CA,SGX,CA050,94301,139,Coronado Hills,US,False,33.11431,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1594.5,America/Los_Angeles,SC08,SDGE,1610,IMTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.97297,San Diego,CA,SGX,CA050,94302,139,Iron Mountain Trail,US,False,32.97623,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1423.9,America/Los_Angeles,SC08,SDGE,1447,HVLSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.99221,San Diego,CA,SGX,CA050,94316,139,High Valley,US,False,32.99661,2019-08-27T14:13:00Z,2022-04-28T21:30:00Z,,2019-08-27T14:13:00Z,2022-04-28T21:30:00Z,,2019-08-27T14:13:00Z,2022-04-28T21:30:00Z,,,,,2019-08-27T14:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-08-27T14:13:00Z,2022-04-28T21:30:00Z,,2019-08-27T14:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,2795.3,America/Los_Angeles,SC11,SDGE,2804,PCTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.46690,San Diego,CA,SGX,CA058,94332,139,Pacific Crest Trail,US,False,32.59418,2019-08-27T20:13:00Z,2022-04-28T21:30:00Z,,2019-08-27T20:13:00Z,2022-04-28T21:30:00Z,,2019-08-27T20:13:00Z,2022-04-28T21:30:00Z,,,,,2019-08-27T20:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:43:00Z,2022-04-28T21:30:00Z,,2019-08-27T20:13:00Z,2022-04-28T21:30:00Z,,2019-08-27T20:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,216.5,America/Los_Angeles,SC08,SDGE,248,SDRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.16920,San Diego,CA,SGX,CA043,94342,139,San Dieguito River,US,False,33.02311,2019-08-29T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-29T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-29T08:13:00Z,2022-04-28T21:30:00Z,,,,,2019-08-29T08:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-08-29T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-29T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,318.2,America/Los_Angeles,SC08,SDGE,308,DDHSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.16545,San Diego,CA,SGX,CA043,94351,139,Del Dios Highway,US,False,33.03718,2019-08-29T14:13:00Z,2022-04-28T21:30:00Z,,2019-08-29T14:13:00Z,2022-04-28T21:30:00Z,,2019-08-29T14:13:00Z,2022-04-28T21:30:00Z,,,,,2019-08-29T14:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-08-29T14:13:00Z,2022-04-28T21:30:00Z,,2019-08-29T14:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,3989.5,America/Los_Angeles,SC11,SDGE,3989,WSTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.31861,San Diego,CA,SGX,CA058,94363,139,White Star,US,False,32.64434,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,,,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,757.9,America/Los_Angeles,SC08,SDGE,806,BLUSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.00505,San Diego,CA,SGX,CA050,94368,139,Blue Sky,US,False,33.01508,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,,,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,646.3,America/Los_Angeles,SC08,SDGE,658,BMRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.13289,San Diego,CA,SGX,CA043,94369,139,Black Mountain Ranch,US,False,32.99489,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,,,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,2019-08-31T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,639.8,America/Los_Angeles,SC08,SDGE,675,ELFSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.19144,San Diego,CA,SGX,CA043,94370,139,Elfin Forest,US,False,33.07573,2019-09-04T16:23:00Z,2022-04-28T21:30:00Z,,2019-09-04T16:23:00Z,2022-04-28T21:30:00Z,,2019-09-04T16:23:00Z,2022-04-28T21:30:00Z,,,,,2019-09-04T16:23:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-09-04T16:23:00Z,2022-04-28T21:30:00Z,,2019-09-04T16:23:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,347.8,America/Los_Angeles,SC08,SDGE,345,LDCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.22809,San Diego,CA,SGX,CA043,94371,139,Linea del Cielo,US,False,32.99739,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,,,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,2019-09-12T14:23:00Z,2022-04-28T21:30:00Z,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,2019-09-03T17:33:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,767.7,America/Los_Angeles,SC08,SDGE,751,EUCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.93170,San Diego,CA,SGX,CA050,94566,139,Eucalyptus Hills,US,False,32.87530,2019-09-19T17:13:00Z,2022-04-28T21:30:00Z,,2019-09-19T17:13:00Z,2022-04-28T21:30:00Z,,2019-09-19T17:13:00Z,2022-04-28T21:30:00Z,,,,,2019-09-19T17:13:00Z,2022-04-28T21:30:00Z,,2019-09-19T17:13:00Z,2022-04-28T21:30:00Z,,2019-09-19T17:13:00Z,2022-04-28T21:30:00Z,,2019-09-19T17:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,587.3,America/Los_Angeles,SC08,SDGE,624,MADSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.02958,San Diego,CA,SGX,CA050,94567,139,Maderas,US,False,33.04076,2019-09-18T20:13:00Z,2022-04-28T21:30:00Z,,2019-09-18T20:13:00Z,2022-04-28T21:30:00Z,,2019-09-18T20:13:00Z,2022-04-28T21:30:00Z,,,,,2019-09-18T20:13:00Z,2022-04-28T21:30:00Z,,2019-09-18T20:13:00Z,2022-04-28T21:30:00Z,,2019-09-18T20:13:00Z,2022-04-28T21:30:00Z,,2019-09-18T20:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX243,13.1,America/Los_Angeles,SC08,SDGE,17,DJZSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.11030,San Diego,CA,SGX,CA043,104947,139,Living Coast,US,False,32.64190,2019-11-27T18:13:00Z,2022-04-28T21:30:00Z,,2019-11-27T18:13:00Z,2022-04-28T21:30:00Z,,2019-11-27T18:13:00Z,2022-04-28T21:30:00Z,,,,,2019-11-27T18:13:00Z,2022-04-28T21:30:00Z,,2019-11-27T18:13:00Z,2022-04-28T21:30:00Z,,2019-11-27T18:13:00Z,2022-04-28T21:30:00Z,,2019-11-27T18:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,,America/Los_Angeles,SC08,SDGE,1190,OLDSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.08567,San Diego,CA,SGX,CA050,154831,139,Old Castle,US,False,33.26262,2020-08-11T19:53:00Z,2022-04-28T21:30:00Z,,2020-08-11T19:53:00Z,2022-04-28T21:30:00Z,,2020-08-11T19:53:00Z,2022-04-28T21:30:00Z,,,,,2020-08-11T19:53:00Z,2022-04-28T21:30:00Z,,2020-08-11T19:53:00Z,2022-04-28T21:30:00Z,,2020-08-11T19:53:00Z,2022-04-28T21:30:00Z,,2020-08-11T19:53:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1561.7,America/Los_Angeles,SC08,SDGE,1597,CDVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.02318,San Diego,CA,SGX,CA050,155284,139,Calle De Vista,US,False,33.21975,2020-08-20T20:13:00Z,2022-04-28T21:30:00Z,,2020-08-20T20:13:00Z,2022-04-28T21:30:00Z,,2020-08-20T20:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-20T20:13:00Z,2022-04-28T21:30:00Z,,2020-08-20T20:13:00Z,2022-04-28T21:30:00Z,,2020-08-20T20:13:00Z,2022-04-28T21:30:00Z,,2020-08-20T20:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,3671.3,America/Los_Angeles,SC11,SDGE,3673,PVCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.53133,San Diego,CA,SGX,CA058,155472,139,Pine Valley Creek,US,False,32.84137,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1807.7,America/Los_Angeles,SC08,SDGE,1789,TAVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.78553,San Diego,CA,SGX,CA050,155473,139,Tavern,US,False,32.84581,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-22T14:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1469.8,America/Los_Angeles,SC08,SDGE,1468,VCHSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.03938,San Diego,CA,SGX,CA050,155481,139,Valley Center Hilltop,US,False,33.27412,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1607.6,America/Los_Angeles,SC08,SDGE,1611,VHPSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.01066,San Diego,CA,SGX,CA050,155482,139,Valley Center High Point,US,False,33.24840,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-25T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,570.9,America/Los_Angeles,SC08,SDGE,581,HAGSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.13047,San Diego,CA,SGX,CA050,155502,139,Harmony Grove,US,False,33.09775,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1371.4,America/Los_Angeles,SC08,SDGE,1370,MATSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.03036,San Diego,CA,SGX,CA050,155503,139,Matics Field,US,False,33.23845,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1565,America/Los_Angeles,SC08,SDGE,1550,NMRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.03376,San Diego,CA,SGX,CA050,155504,139,North Miller Road,US,False,33.25586,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-26T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1686.4,America/Los_Angeles,SC08,SDGE,1717,MWGSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.97203,San Diego,CA,SGX,CA050,155829,139,Mt Woodson GC,US,False,33.01683,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,708.7,America/Los_Angeles,SC08,SDGE,706,WINSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.20539,San Diego,CA,SGX,CA050,155830,139,Winterwarm,US,False,33.34318,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,2020-08-28T14:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX258,3635.2,America/Los_Angeles,SC11,SDGE,3656,DESSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.63367,San Diego,CA,SGX,CA058,155845,139,Descanso Sub,US,False,32.86494,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,1610.9,America/Los_Angeles,SC08,SDGE,1614,TNTSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.97296,San Diego,CA,SGX,CA050,155846,139,Thundernut,US,False,33.23539,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,,,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,2020-08-30T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
SDGE,SGX250,390.4,America/Los_Angeles,SC08,SDGE,400,DLCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.32389,San Diego,CA,SGX,CA050,155863,139,De Luz Creek,US,False,33.42922,2020-09-01T08:13:00Z,2022-04-28T21:30:00Z,,2020-09-01T08:13:00Z,2022-04-28T21:30:00Z,,2020-09-01T08:13:00Z,2022-04-28T21:30:00Z,,,,,2020-09-01T08:13:00Z,2022-04-28T21:30:00Z,,2020-09-01T08:13:00Z,2022-04-28T21:30:00Z,,2020-09-01T08:13:00Z,2022-04-28T21:30:00Z,,2020-09-01T08:13:00Z,2022-04-28T21:30:00Z,,,,,,,,,,,,,,,
