MNET_SHORTNAME,NWSFIREZONE,ELEV_DEM,TIMEZONE,SGID,SHORTNAME,ELEVATION,STID,WIMS_ID,GACC,MNET_LONGNAME,STATUS,LONGITUDE,COUNTY,STATE,CWA,NWSZONE,ID,MNET_ID,NAME,COUNTRY,RESTRICTED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_speed.wind_speed_1.position,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_speed.wind_speed_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_1.position,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.air_temp.air_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.position,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.solar_radiation.solar_radiation_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_gust.wind_gust_1.position,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_gust.wind_gust_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.position,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.wind_direction.wind_direction_1.position,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.wind_direction.wind_direction_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.volt.volt_1.position,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.volt.volt_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.position,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_temp.fuel_temp_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.pressure.pressure_1.position,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.pressure.pressure_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum.precip_accum_1.position,SENSOR_VARIABLES.precip_accum.precip_accum_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum.precip_accum_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_five_minute.precip_accum_five_minute_1.position,SENSOR_VARIABLES.precip_accum_five_minute.precip_accum_five_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_five_minute.precip_accum_five_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_minute.precip_accum_one_minute_1.position,SENSOR_VARIABLES.precip_accum_one_minute.precip_accum_one_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_minute.precip_accum_one_minute_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.fuel_moisture.fuel_moisture_1.position,SENSOR_VARIABLES.fuel_moisture.fuel_moisture_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.fuel_moisture.fuel_moisture_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.position,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_one_hour.precip_accum_one_hour_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.altimeter.altimeter_1.position,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.altimeter.altimeter_1.PERIOD_OF_RECORD.end,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.position,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.start,SENSOR_VARIABLES.precip_accum_ten_minute.precip_accum_ten_minute_1.PERIOD_OF_RECORD.end
SDGE,SGX250,1164.7,America/Los_Angeles,SC08,SDGE,1167,OLVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.12961,San Diego,CA,SGX,CA050,31171,139,Olivenhain,US,False,33.08014,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2020-01-23T00:30:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,,2020-01-23T00:53:00Z,2022-06-01T09:10:00Z,,,,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,,,,,,
SDGE,SGX258,3261.2,America/Los_Angeles,SC11,SDGE,3264,SSSSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.73170,San Diego,CA,SGX,CA058,31172,139,Sunshine Summit,US,False,33.34396,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,,2020-05-12T18:13:00Z,2022-06-01T09:10:00Z,,,,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2011-08-02T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX250,2936.4,America/Los_Angeles,SC11,SDGE,2943,SYRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.686,San Diego,CA,SGX,CA050,31173,139,Santa Ysabel Ranch,US,False,33.1322,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2021-07-09T18:40:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,,2021-07-09T21:53:00Z,2022-06-01T09:10:00Z,,,,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,,,,,,
SDGE,SGX250,2532.8,America/Los_Angeles,SC08,SDGE,2529,WCVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.76183,San Diego,CA,SGX,CA050,31174,139,Wisecarver,US,False,32.73277,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T08:40:00Z,,2019-10-25T22:33:00Z,2022-06-01T09:10:00Z,,,,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2011-08-02T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX258,3599.1,America/Los_Angeles,SC11,SDGE,3593,WWYSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.65293,San Diego,CA,SGX,CA058,31175,139,West Wynola,US,False,33.10511,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,2,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-08-02T00:00:00Z,2022-06-01T09:10:00Z,,2019-10-07T19:53:00Z,2022-06-01T09:10:00Z,,,,2,2011-08-02T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,,,,,,
HPWREN,SGX250,1561.7,America/Los_Angeles,SC08,HPWREN,1535,HP007,,SOCC,High Performance Wireless Research and Education Network,ACTIVE,-117.1905,San Diego,CA,SGX,CA050,31484,81,Red Mountain,US,False,33.4008,2011-09-13T00:00:00Z,2022-06-01T09:04:00Z,,2011-09-13T00:00:00Z,2022-06-01T09:04:00Z,,2011-09-13T00:00:00Z,2022-06-01T09:04:00Z,,,,,2011-09-13T00:00:00Z,2022-06-01T09:04:00Z,,2011-09-13T00:00:00Z,2022-06-01T09:04:00Z,,2011-09-13T00:00:00Z,2022-06-01T09:04:00Z,,2011-09-13T00:00:00Z,2022-05-20T10:34:00Z,,,,,2011-09-13T00:00:00Z,2022-06-01T09:04:00Z,,2011-09-13T00:00:00Z,2022-05-20T10:34:00Z,,,,,,,,,,,2011-09-13T00:00:00Z,2013-08-14T16:52:00Z,,,,,,
SDGE,SGX262,534.8,America/Los_Angeles,SC12,SDGE,544,BRGSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.34817,San Diego,CA,SGX,CA062,31639,139,Borrego,US,False,33.26246,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,2,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,2,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,,2019-09-12T14:23:00Z,2022-06-01T09:10:00Z,,,,2,2011-09-28T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,0,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z
SDGE,SGX243,328.1,America/Los_Angeles,SC08,SDGE,371,MSDSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.24086,San Diego,CA,SGX,CA043,31640,139,Mt. Soledad,US,False,32.81417,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,2,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,6.1,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,2,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-09-28T00:00:00Z,2022-06-01T09:10:00Z,,2019-09-12T14:23:00Z,2022-06-01T09:10:00Z,,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,2,2011-09-28T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2011-09-28T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX243,265.7,America/Los_Angeles,SC08,SDGE,264,MVNSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.13757,San Diego,CA,SGX,CA043,31641,139,Mission Valley North,US,False,32.78141,2011-10-03T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-10-03T00:00:00Z,2022-06-01T09:10:00Z,2,2011-10-03T00:00:00Z,2022-06-01T09:10:00Z,,,,6.1,2011-10-03T00:00:00Z,2022-06-01T09:10:00Z,2,2011-10-03T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-10-03T00:00:00Z,2022-06-01T09:10:00Z,,2019-09-12T14:23:00Z,2022-06-01T09:10:00Z,,2011-10-03T00:00:00Z,2013-03-14T19:10:00Z,2,2011-10-03T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2011-10-03T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX243,275.6,America/Los_Angeles,SC08,SDGE,302,DMHSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.22284,San Diego,CA,SGX,CA043,31642,139,Del Mar Heights,US,False,32.96404,2011-09-30T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-09-30T00:00:00Z,2022-06-01T09:10:00Z,2,2011-09-30T00:00:00Z,2022-06-01T09:10:00Z,,,,6.1,2011-09-30T00:00:00Z,2022-06-01T09:10:00Z,2,2011-09-30T00:00:00Z,2022-06-01T09:10:00Z,6.1,2011-09-30T00:00:00Z,2022-06-01T09:10:00Z,,2019-12-13T00:23:00Z,2022-06-01T09:10:00Z,,2011-09-30T00:00:00Z,2013-03-14T19:10:00Z,2,2011-09-30T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2011-09-30T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX250,1919.3,America/Los_Angeles,SC08,SDGE,1925,BRMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.78030,San Diego,CA,SGX,CA050,34145,139,Barona Mesa,US,False,32.97770,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2019-10-07T18:40:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-10-07T19:53:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-04T19:40:00Z,,,
SDGE,SGX250,1148.3,America/Los_Angeles,SC08,SDGE,1139,HVWSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.99011,San Diego,CA,SGX,CA050,34146,139,Highland Valley West,US,False,33.06714,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2019-10-10T18:20:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-10-10T18:33:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDGE,SGX250,2844.5,America/Los_Angeles,SC11,SDGE,2834,JVRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.66790,San Diego,CA,SGX,CA050,34149,139,Japatul Valley Rd,US,False,32.77570,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2013-03-12T05:50:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2020-01-21T23:13:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-04T19:40:00Z,,,
SDGE,SGX250,416.7,America/Los_Angeles,SC08,SDGE,421,SPVSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.95480,San Diego,CA,SGX,CA050,34150,139,San Pasqual Valley,US,False,33.09300,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2020-02-27T18:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:00:00Z,,2020-02-27T18:43:00Z,2022-06-01T09:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDGE,SGX258,5301.8,America/Los_Angeles,SC11,SDGE,5327,VCMSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.57924,San Diego,CA,SGX,CA058,34576,139,Volcan Mountain,US,False,33.10159,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-09-12T14:23:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX258,5567.6,America/Los_Angeles,SC11,SDGE,5155,CLNSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.854808,San Diego,CA,SGX,CA058,34577,139,Crestline,US,False,33.30793,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2019-10-08T20:20:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-09-12T14:23:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX250,895.7,America/Los_Angeles,SC08,SDGE,902,MTLSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.056411,San Diego,CA,SGX,CA050,34578,139,Mission Trails,US,False,32.842286,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-09-12T14:23:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX250,2979,America/Los_Angeles,SC08,SDGE,2998,DYESD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.709897,San Diego,CA,SGX,CA050,34579,139,Dye Mountain,US,False,33.068817,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2019-10-11T16:00:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-10-11T16:23:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX258,3549.9,America/Los_Angeles,SC11,SDGE,3556,SILSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.642846,San Diego,CA,SGX,CA058,34693,139,Sill Hill,US,False,32.954055,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-09-12T14:23:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX243,554.5,America/Los_Angeles,SC08,SDGE,566,OMBSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.900453,San Diego,CA,SGX,CA043,34694,139,Otay Mesa Border,US,False,32.558135,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-09-12T16:13:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX250,1994.8,America/Los_Angeles,SC11,SDGE,2001,HHCSD,,SOCC,San Diego Gas and Electric,ACTIVE,-116.92354,San Diego,CA,SGX,CA050,35774,139,Hellhole Canyon,US,False,33.22441,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2019-10-10T18:00:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-10-10T18:23:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX554,820.2,America/Los_Angeles,SC08,SDGE,824,SCRSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.58988,Orange,CA,SGX,CA554,35775,139,San Clemente Ridge,US,False,33.43622,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2020-01-22T00:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2020-01-22T00:43:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX243,68.9,America/Los_Angeles,SC08,SDGE,72,CBDSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.32715,San Diego,CA,SGX,CA043,35776,139,Carlsbad,US,False,33.13737,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2019-12-11T19:30:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-12-11T19:53:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
SDGE,SGX243,0,America/Los_Angeles,SC08,SDGE,13,SOBSD,,SOCC,San Diego Gas and Electric,ACTIVE,-117.27623,San Diego,CA,SGX,CA043,35777,139,Solana Beach,US,False,33.00731,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,2,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,6.1,2012-01-01T00:00:00Z,2022-06-01T09:10:00Z,,2019-09-12T14:23:00Z,2022-06-01T09:10:00Z,,,,2,2012-01-01T00:00:00Z,2013-03-01T22:20:00Z,,,,,,,,,,,,,,,,2,2012-01-01T00:00:00Z,2013-03-14T19:10:00Z,,,
HPWREN,SGX258,4921.3,America/Los_Angeles,SC11,HPWREN,4888,HP010,,SOCC,High Performance Wireless Research and Education Network,ACTIVE,-116.6223,San Diego,CA,SGX,CA058,39612,81,Sky Oaks,US,False,33.3787,2013-04-16T00:00:00Z,2022-06-01T09:04:00Z,,2013-04-16T00:00:00Z,2022-06-01T09:04:00Z,,2013-04-16T00:00:00Z,2022-06-01T09:04:00Z,,,,,2013-04-16T00:00:00Z,2022-06-01T09:04:00Z,,2013-04-16T00:00:00Z,2022-06-01T09:04:00Z,,2013-04-16T00:00:00Z,2022-06-01T09:04:00Z,,2013-04-16T00:00:00Z,2022-03-28T06:14:00Z,,,,,2013-04-16T00:00:00Z,2022-06-01T09:04:00Z,,2013-04-16T00:00:00Z,2022-03-28T06:14:00Z,,,,,,,,,,,2013-04-16T00:00:00Z,2013-08-14T17:06:00Z,,,,,,
HPWREN,SGX258,5429.8,America/Los_Angeles,SC11,HPWREN,5413,HP014,,SOCC,High Performance Wireless Research and Education Network,ACTIVE,-116.9198,San Diego,CA,SGX,CA058,39613,81,Boucher Hill,US,False,33.3346,2013-04-16T00:00:00Z,2022-06-01T09:05:00Z,,2013-04-16T00:00:00Z,2022-06-01T09:05:00Z,,2013-04-16T00:00:00Z,2022-06-01T09:05:00Z,,,,,2013-04-16T00:00:00Z,2022-06-01T09:05:00Z,,2013-04-16T00:00:00Z,2022-06-01T09:05:00Z,,2013-04-16T00:00:00Z,2022-06-01T09:05:00Z,,2013-04-16T00:00:00Z,2022-05-18T06:45:00Z,,,,,2013-04-16T00:00:00Z,2022-06-01T09:05:00Z,,2013-04-16T00:00:00Z,2022-05-18T06:45:00Z,,,,,,,,,,,2013-04-16T00:00:00Z,2013-09-24T14:59:00Z,,,,,,
